h3_index,lsoa21cd,percentage_coverage
89195d34597ffff,E01002559,3.53
89194e6b3cfffff,E01004356,8.14
89194e6b3cfffff,E01004357,13.31
89194e6b3cfffff,E01004350,3.66
89194e6f17bffff,E01000335,5.54
89194ad9b93ffff,E01003823,2.1
89195da4213ffff,E01000310,4.51
89195da4213ffff,E01000311,12.82
89195da4213ffff,E01000237,11.11
89194ad203bffff,E01034190,11.45
89194ad203bffff,E01033732,5.96
89194ad203bffff,E01034188,3.86
89194ac05a3ffff,E01001104,5.55
89194adb557ffff,E01001353,17.24
89194adb557ffff,E01001354,22.53
89195da5bd7ffff,E01001246,9.41
89195da759bffff,E01000269,20.22
89195da759bffff,E01000288,0.18
89195da759bffff,E01000268,14.78
89195da759bffff,E01000252,0.66
89194ad53c3ffff,E01001081,1.57
89194ad53c3ffff,E01001079,21.75
89194ad53c3ffff,E01001076,6.28
89194ad916fffff,E01003812,7.58
89194ad916fffff,E01003900,0.74
89194ad916fffff,E01003885,15.34
89194e6a9abffff,E01000063,31.87
89194e6a9abffff,E01000101,11.96
89194e6a9abffff,E01000060,3.05
89194ad1617ffff,E01033599,9.77
89194ad1617ffff,E01035721,27.18
89194ad1617ffff,E01004750,11.39
89195db4863ffff,E01001457,0.31
89195db4863ffff,E01001472,13.07
89195db4863ffff,E01001536,14.0
89194e60a6bffff,E01002385,0.23
89194e60a6bffff,E01002389,8.11
89195dacd0bffff,E01001219,53.41
89195dacd0bffff,E01001218,0.26
89195dacd0bffff,E01001217,2.98
89194e685c3ffff,E01003708,2.19
89194e685c3ffff,E01003703,8.51
89194e6c36fffff,E01000447,0.74
89194e6c36fffff,E01000444,6.3
89195da51b3ffff,E01000308,10.93
89195da51b3ffff,E01000313,16.67
89195da51b3ffff,E01000150,0.09
89194adab33ffff,E01003426,10.45
89194adab33ffff,E01003356,6.73
89194adab33ffff,E01003424,7.63
89194ac1543ffff,E01004094,16.03
89194ac1543ffff,E01004090,1.28
89195da6b77ffff,E01002708,28.0
89194e60047ffff,E01002296,2.32
89194ad6363ffff,E01000680,1.14
89194ad25b7ffff,E01034198,0.29
89194ad25b7ffff,E01001712,3.29
89194ad25b7ffff,E01003611,0.27
89194ad25b7ffff,E01034224,8.5
89194ada10fffff,E01001916,15.9
89194ada10fffff,E01001934,8.53
89195db5803ffff,E01001417,1.63
89195dadcabffff,E01002516,7.62
89195dadcabffff,E01002513,8.83
89195d364d7ffff,E01002488,1.12
89195d364d7ffff,E01002487,28.1
89195d364d7ffff,E01034613,3.7
89195da6153ffff,E01001973,18.85
89195da6153ffff,E01001974,3.98
89195da6153ffff,E01001390,0.59
89195da6153ffff,E01001392,6.82
89194e69563ffff,E01004403,2.56
89194e69563ffff,E01004399,10.66
89194e61a0bffff,E01000034,1.64
89194e61a0bffff,E01000060,1.3
89194e61a0bffff,E01000061,12.77
89194e61a0bffff,E01000038,0.28
89194e6d30fffff,E01001605,8.02
89194e6d30fffff,E01001684,3.48
89194ad01cfffff,E01003321,1.26
89194ad01cfffff,E01003230,17.29
89194ad01cfffff,E01034391,20.01
89194ad01cfffff,E01003225,4.07
89194aca03bffff,E01002948,0.31
89194aca03bffff,E01002950,1.94
89194ad1b93ffff,E01001161,6.08
89194ad1b93ffff,E01001157,8.96
89194ad1b93ffff,E01001147,10.72
89194ad1b93ffff,E01001160,7.85
89194ad7303ffff,E01000756,9.32
89194adb0afffff,E01002562,9.94
89194ad3557ffff,E01004287,40.3
89194ad3557ffff,E01004326,7.99
89194ad3557ffff,E01004323,53.77
89194ad3557ffff,E01004324,19.56
89194ad3557ffff,E01004322,0.37
89194e6e2afffff,E01002344,0.8
89195daec4bffff,E01034598,0.69
89195daec4bffff,E01002129,22.91
89194ad8cc7ffff,E01003462,18.62
89194ad8cc7ffff,E01003463,2.29
89194ad116fffff,E01003025,43.1
89194ad116fffff,E01003023,1.88
89194ad116fffff,E01003024,19.83
89195dac863ffff,E01002507,2.38
89195dac863ffff,E01002505,9.69
89194e6811bffff,E01003697,7.29
89194e6811bffff,E01003696,4.21
89194e6811bffff,E01003675,16.0
89194e6811bffff,E01003676,15.47
89194ac3483ffff,E01003434,0.08
89194ac3483ffff,E01003416,5.31
89194ac3483ffff,E01003433,6.35
89194ac3483ffff,E01003415,27.61
89194ad2b33ffff,E01000820,8.26
89194ad2b33ffff,E01000818,3.49
89194ada68bffff,E01001945,0.72
89194ada68bffff,E01001960,21.98
89194ada68bffff,E01001955,32.87
89194ada68bffff,E01001961,5.63
89195da4d0bffff,E01035710,27.88
89195da66cfffff,E01000173,5.6
89195da66cfffff,E01000174,15.34
89195da66cfffff,E01000170,15.17
89194ac109bffff,E01032623,11.53
89195dae227ffff,E01002189,0.03
89195dae227ffff,E01002187,15.43
89195dae227ffff,E01002186,6.32
89194e6d88bffff,E01000381,0.06
89194e6d88bffff,E01000387,25.02
89194e6d88bffff,E01000445,1.11
89194e6d88bffff,E01000443,3.5
89194ad82a3ffff,E01003816,3.08
89194ad5ebbffff,E01000659,4.53
89194ad5ebbffff,E01000657,15.22
89194ad5ebbffff,E01000656,0.72
89194ad9c67ffff,E01003889,2.51
89194ad9c67ffff,E01003838,10.31
89194e6f24fffff,E01034476,10.22
89194e6f24fffff,E01034478,0.86
89194ad210fffff,E01001652,5.18
89194ad210fffff,E01001593,41.55
89194ad210fffff,E01001594,2.31
89195dad803ffff,E01002411,4.0
89195dad803ffff,E01002518,11.9
89195dad803ffff,E01002414,4.97
89195dad803ffff,E01034606,1.09
89195d3602fffff,E01002444,0.6
89194ac0677ffff,E01004108,2.07
89194e61563ffff,E01002304,1.77
89194e690bbffff,E01002037,1.18
89194e690bbffff,E01001559,9.15
89194e690bbffff,E01004398,0.12
89194adb62bffff,E01001389,0.05
89194adb62bffff,E01001250,11.56
89194adb62bffff,E01001249,40.12
89194adb62bffff,E01001207,2.25
89194adb62bffff,E01001205,0.0
89195da5cabffff,E01000554,14.56
89195da5cabffff,E01000503,15.54
89195da766fffff,E01000253,1.37
89195daf1c7ffff,E01002472,7.43
89195daf1c7ffff,E01002476,8.8
89194ad9243ffff,E01002592,5.36
89194ad9243ffff,E01002589,0.25
89194ac203bffff,E01001036,0.55
89194ac203bffff,E01001122,7.27
89194ad5497ffff,E01000666,0.65
89194ad5497ffff,E01000665,3.3
89194ad5497ffff,E01000765,2.07
89195db4937ffff,E01001482,17.41
89195db4937ffff,E01001481,1.19
89195db4937ffff,E01001479,20.44
89195db4937ffff,E01001484,3.23
89195db4937ffff,E01001477,0.08
89194e68697ffff,E01003748,1.91
89194e68697ffff,E01003746,13.24
89194e68697ffff,E01003745,0.33
89194e6c443ffff,E01000404,5.32
89194e6c443ffff,E01000405,10.56
89194e6c443ffff,E01002344,0.01
89195da5287ffff,E01002201,31.21
89195da5287ffff,E01002203,2.72
89195da5287ffff,E01002107,1.47
89194adac07ffff,E01004619,5.27
89194adac07ffff,E01004622,30.88
89194adac07ffff,E01004624,1.24
89194ad30afffff,E01035696,25.78
89194ad30afffff,E01004292,0.98
89194ad30afffff,E01004293,9.11
89194ad30afffff,E01035697,20.56
89195da6c4bffff,E01002014,19.1
89195da6c4bffff,E01002003,10.91
89195da6c4bffff,E01033946,30.35
89195da6c4bffff,E01002030,4.82
89194e6de07ffff,E01000350,19.79
89194e6de07ffff,E01000346,11.67
89194e6de07ffff,E01000347,0.21
89194ad0cc7ffff,E01003353,30.24
89194ad0cc7ffff,E01003348,5.01
89195dac3bbffff,E01002494,3.57
89194ad268bffff,E01003497,2.51
89194ad268bffff,E01004248,40.83
89194ad268bffff,E01035667,16.35
89195da4863ffff,E01033593,0.07
89195da4863ffff,E01033604,53.66
89195da4863ffff,E01004702,14.45
89195da4863ffff,E01033605,33.55
89195da4863ffff,E01033602,12.62
89194ad404fffff,E01000749,1.02
89195d365abffff,E01002586,11.6
89195d365abffff,E01002585,21.5
89195d365abffff,E01002583,0.13
89194e69637ffff,E01001432,26.26
89194e69637ffff,E01001425,9.93
89194e69637ffff,E01001430,12.06
89195da6227ffff,E01000164,0.01
89195da6227ffff,E01000315,18.06
89195da6227ffff,E01000162,0.91
89195da6227ffff,E01000324,0.53
89194ad02a3ffff,E01003957,9.72
89194ad02a3ffff,E01003955,44.43
89194ad02a3ffff,E01004015,2.83
89194ac25b7ffff,E01001130,9.2
89194ac25b7ffff,E01001064,2.37
89194ad1c67ffff,E01003068,0.13
89194ad1c67ffff,E01003065,19.09
89194ad1c67ffff,E01003066,20.57
89195db4eb3ffff,E01001412,0.66
89194ac01cfffff,E01001018,9.96
89194ac01cfffff,E01001072,0.0
89194e610bbffff,E01002304,1.77
89194ad73d7ffff,E01000753,1.21
89194ad73d7ffff,E01000664,10.59
89194e68c13ffff,E01003689,8.28
89194e68c13ffff,E01003686,2.87
89194e68c13ffff,E01003688,18.48
89194e68c13ffff,E01033589,27.55
89194e68c13ffff,E01003783,4.47
89194adb183ffff,E01002582,2.37
89194adb183ffff,E01002581,0.66
89194adb183ffff,E01002687,25.32
89194adb183ffff,E01002692,13.44
89195da5803ffff,E01000523,19.78
89195da5803ffff,E01000521,0.02
89195da5803ffff,E01000522,19.3
89195da5803ffff,E01000527,30.94
89195da5803ffff,E01000526,0.0
89194ad362bffff,E01000001,0.91
89194ad362bffff,E01000003,20.85
89194ad362bffff,E01033490,46.88
89194ad362bffff,E01033489,25.65
89194ad362bffff,E01002706,0.32
89195da71c7ffff,E01033911,4.67
89195da71c7ffff,E01000276,0.04
89195da71c7ffff,E01000279,0.02
89194ad8d9bffff,E01003365,3.19
89194ad8d9bffff,E01003427,2.67
89194ad8d9bffff,E01003361,31.01
89194ad8d9bffff,E01003425,3.54
89194ad1243ffff,E01004581,22.05
89194ad1243ffff,E01033133,0.45
89194ad1243ffff,E01032790,2.21
89194ad1243ffff,E01033099,30.58
89194ad1243ffff,E01035486,6.5
89195dac937ffff,E01002678,2.57
89194ac3557ffff,E01004076,2.76
89194ad2c07ffff,E01001621,0.24
89194ad2c07ffff,E01001604,6.41
89194ad2c07ffff,E01001607,35.33
89194ad2c07ffff,E01001624,1.62
89194ad45cbffff,E01000680,0.55
89194ad8377ffff,E01002938,4.61
89194ad8377ffff,E01003009,20.46
89194ad8377ffff,E01003817,0.53
89194e69bb3ffff,E01033579,3.23
89194e69bb3ffff,E01035662,1.02
89194e69bb3ffff,E01032765,2.76
89194e69bb3ffff,E01032764,23.88
89194e6f323ffff,E01000466,3.67
89194ad9d3bffff,E01002966,10.39
89194ad9d3bffff,E01002964,11.55
89194ad9d3bffff,E01002971,1.32
89194ad9d3bffff,E01002968,0.35
89195da43bbffff,E01000136,7.4
89195da43bbffff,E01000140,38.37
89195dad8d7ffff,E01002414,5.49
89195dad8d7ffff,E01034605,11.64
89195dad8d7ffff,E01034604,5.75
89195d36103ffff,E01002555,13.24
89194e6918fffff,E01004457,35.47
89194e6918fffff,E01004459,16.57
89194e6918fffff,E01004463,22.62
89194ac210fffff,E01001125,0.38
89194ac210fffff,E01001120,11.55
89194ac210fffff,E01001119,0.19
89194ac210fffff,E01001126,25.68
89194ad556bffff,E01000747,0.95
89194ad9317ffff,E01003903,0.77
89194ad9317ffff,E01003902,1.62
89194ad9317ffff,E01003845,18.7
89194ad9317ffff,E01003901,0.14
89194ad9317ffff,E01003842,2.5
89194e6ab53ffff,E01003715,0.76
89194e6ab53ffff,E01003714,45.23
89194e6ab53ffff,E01003767,0.11
89194e6ab53ffff,E01003768,7.05
89195db4a0bffff,E01001470,4.97
89195daceb3ffff,E01001331,1.85
89195daceb3ffff,E01001329,17.2
89195daceb3ffff,E01001327,14.47
89195da535bffff,E01000536,18.67
89195da535bffff,E01000538,8.09
89194adacdbffff,E01004510,2.67
89194adacdbffff,E01004514,7.91
89194adacdbffff,E01004515,6.02
89194adacdbffff,E01035491,2.37
89194adacdbffff,E01004538,32.53
89194adacdbffff,E01035489,44.06
89194adacdbffff,E01035488,0.2
89194ad3183ffff,E01004033,24.69
89194ad3183ffff,E01004032,2.44
89194ad3183ffff,E01004030,7.03
89194ad3183ffff,E01004029,27.04
89194e6a12fffff,E01003640,0.0
89194e6a12fffff,E01003720,17.84
89195dae877ffff,E01001307,12.63
89195dae877ffff,E01001269,2.54
89195dae877ffff,E01001312,7.32
89194ad0d9bffff,E01000823,29.61
89194ad0d9bffff,E01000824,3.77
89194ad0d9bffff,E01000822,0.88
89194ad0d9bffff,E01000820,2.32
89194ad0d9bffff,E01000819,0.01
89194e6dedbffff,E01000411,7.21
89194e6dedbffff,E01000410,29.55
89195da0b8bffff,E01002114,3.28
89195dac48fffff,E01002481,10.02
89195dac48fffff,E01002480,9.12
89194ac30afffff,E01004175,4.19
89194ac30afffff,E01004076,2.44
89194ada2b7ffff,E01003803,7.47
89194ada2b7ffff,E01003800,12.34
89194ada2b7ffff,E01003802,6.77
89194ada2b7ffff,E01003801,3.71
89195da4937ffff,E01004731,11.11
89195da4937ffff,E01004736,1.64
89195db59abffff,E01001417,1.65
89194e61bb3ffff,E01002263,1.81
89194e61bb3ffff,E01002265,13.18
89194e61bb3ffff,E01002288,1.16
89194e61bb3ffff,E01002286,2.87
89194e6d4b7ffff,E01001575,9.93
89194e6d4b7ffff,E01000470,12.49
89194e6d4b7ffff,E01001693,19.54
89194e6d4b7ffff,E01000469,0.2
89194ad0377ffff,E01003258,0.72
89194ad0377ffff,E01003259,43.85
89194ad0377ffff,E01003257,1.36
89194ac268bffff,E01001118,4.86
89194ac268bffff,E01001109,16.44
89194ac268bffff,E01001116,4.21
89194ac268bffff,E01001114,0.81
89194ad9893ffff,E01003839,16.41
89194ad9893ffff,E01003889,2.26
89194ad9893ffff,E01003838,0.0
89194ad1d3bffff,E01000741,13.17
89194ad1d3bffff,E01000742,8.31
89194ad1d3bffff,E01034383,5.92
89194ad1d3bffff,E01034384,20.63
89195dad42fffff,E01002442,4.8
89194ac02a3ffff,E01001024,26.67
89194ac02a3ffff,E01001025,7.63
89194ac02a3ffff,E01001031,0.08
89194ac02a3ffff,E01004109,0.4
89194e6118fffff,E01002309,9.8
89194e6118fffff,E01002311,7.13
89194adb257ffff,E01001248,3.3
89194adb257ffff,E01001337,4.61
89194adb257ffff,E01001254,7.9
89194ad74abffff,E01000698,1.86
89194ad74abffff,E01000693,2.76
89195da58d7ffff,E01000508,40.7
89195da58d7ffff,E01000506,0.49
89195da729bffff,E01000253,2.61
89195da729bffff,E01000290,0.39
89194e6e457ffff,E01002385,0.95
89194ad50c3ffff,E01000759,1.6
89194ad50c3ffff,E01000761,3.61
89194ad8e6fffff,E01002927,0.7
89194ad8e6fffff,E01002932,30.49
89194ad8e6fffff,E01002973,7.72
89194ad1317ffff,E01003031,14.56
89194ad1317ffff,E01003030,3.04
89194ad1317ffff,E01003033,1.62
89194ad1317ffff,E01003026,14.56
89194ad1317ffff,E01003028,17.05
89195daca0bffff,E01002405,5.41
89195daca0bffff,E01034611,15.31
89195daca0bffff,E01002404,7.99
89194e682c3ffff,E01004348,0.0
89194e682c3ffff,E01004378,14.16
89194e682c3ffff,E01004343,15.05
89194e682c3ffff,E01004381,4.99
89194e682c3ffff,E01004377,1.29
89194e6c06fffff,E01000328,6.81
89194e6c06fffff,E01000325,14.62
89194ac362bffff,E01004129,1.9
89194ac362bffff,E01003438,11.29
89194ac362bffff,E01003437,0.03
89194ac362bffff,E01004183,8.11
89194ac362bffff,E01004189,15.0
89194ada833ffff,E01004617,19.04
89194ada833ffff,E01034579,3.07
89194ada833ffff,E01004615,1.24
89195da4eb3ffff,E01000847,2.12
89195da4eb3ffff,E01000844,59.1
89195da4eb3ffff,E01000842,23.87
89194ad2cdbffff,E01001645,0.56
89194ad2cdbffff,E01001646,5.96
89194ad2cdbffff,E01001651,26.09
89195dae3cfffff,E01002189,5.46
89195dae3cfffff,E01002188,14.4
89194e69c87ffff,E01004364,8.61
89194e69c87ffff,E01004368,0.06
89194e69c87ffff,E01004367,1.02
89194e69c87ffff,E01004366,25.58
89195da6877ffff,E01002730,12.78
89195da6877ffff,E01002732,42.19
89195da6877ffff,E01035651,2.66
89195da6877ffff,E01002737,1.74
89195da6877ffff,E01002734,10.53
89195da6877ffff,E01002736,4.56
89194e6da33ffff,E01000428,6.92
89194e6da33ffff,E01000427,7.99
89194ad844bffff,E01003862,0.13
89194ad844bffff,E01003865,31.04
89194ad844bffff,E01003848,2.8
89194ad844bffff,E01033571,13.82
89194e6b64bffff,E01001433,10.9
89194e6b64bffff,E01001441,17.35
89194ad6063ffff,E01000680,0.07
89194ad6063ffff,E01000720,1.18
89195da448fffff,E01000316,22.18
89195da448fffff,E01000319,2.69
89194ad9e0fffff,E01003823,0.02
89194ad9e0fffff,E01003815,18.17
89194ad9e0fffff,E01003814,0.01
89194ad22b7ffff,E01004217,3.98
89194ad22b7ffff,E01004216,21.38
89194ad22b7ffff,E01035705,21.2
89194ad22b7ffff,E01004214,12.21
89195dad9abffff,E01034613,6.96
89195dad9abffff,E01002405,0.32
89195dad9abffff,E01002400,3.7
89195d361d7ffff,E01002555,1.17
89195d361d7ffff,E01002592,0.08
89195d361d7ffff,E01002444,0.48
89195d361d7ffff,E01002443,0.36
89194e69263ffff,E01002088,1.31
89194e69263ffff,E01002028,0.1
89194e69263ffff,E01002100,38.85
89194e69263ffff,E01002097,33.7
89195da5e53ffff,E01000615,0.52
89195da5e53ffff,E01000578,7.63
89195da5e53ffff,E01033932,1.68
89195da5e53ffff,E01033931,35.26
89194e6d00fffff,E01001671,36.84
89194e6d00fffff,E01001669,0.45
89194e6d00fffff,E01001635,9.47
89195daf36fffff,E01002441,1.34
89194e6ac27ffff,E01000030,6.6
89194e6ac27ffff,E01000027,5.1
89194ad1893ffff,E01003069,3.22
89194ad1893ffff,E01003068,45.46
89194ad1893ffff,E01003065,4.39
89194ad1893ffff,E01003066,0.2
89195da542fffff,E01000129,16.32
89195da542fffff,E01033914,22.71
89195da542fffff,E01000127,13.83
89195da542fffff,E01000134,3.34
89194ad7003ffff,E01000809,9.38
89194ad7003ffff,E01000663,6.95
89194ad7003ffff,E01000650,0.32
89194ad7003ffff,E01000811,3.63
89194ad7003ffff,E01000807,0.96
89194adadafffff,E01004523,28.92
89194adadafffff,E01004483,1.55
89194adadafffff,E01004486,0.2
89194ad3257ffff,E01000918,1.28
89194ad3257ffff,E01004735,16.37
89194ad3257ffff,E01000914,0.18
89194ad89c7ffff,E01004196,4.9
89194ad89c7ffff,E01004194,39.0
89194ad89c7ffff,E01004193,0.14
89194ad89c7ffff,E01003420,1.22
89195dae94bffff,E01001344,12.67
89195dae94bffff,E01001266,3.61
89195dae94bffff,E01001308,0.63
89194ad0e6fffff,E01000799,29.35
89194ad0e6fffff,E01000797,3.77
89194ad0e6fffff,E01000805,3.98
89194e602c3ffff,E01002282,20.42
89194e602c3ffff,E01002280,6.04
89194e602c3ffff,E01002278,12.26
89195dac563ffff,E01002416,19.18
89195dac563ffff,E01002415,4.1
89195dac563ffff,E01002421,12.66
89195dac563ffff,E01002420,0.03
89194ac3183ffff,E01004080,10.48
89194ac3183ffff,E01004077,23.15
89194ac3183ffff,E01004079,0.81
89194ad2833ffff,E01001597,15.7
89194ad2833ffff,E01000779,3.75
89195da4a0bffff,E01004679,8.28
89195da4a0bffff,E01004675,27.91
89195da4a0bffff,E01004674,68.81
89195da4a0bffff,E01004678,3.12
89194ada38bffff,E01003799,10.65
89194e61c87ffff,E01002268,0.8
89194e61c87ffff,E01002378,36.39
89195da63cfffff,E01000164,17.26
89194e6d58bffff,E01000418,18.26
89194e6d58bffff,E01000464,0.06
89194ad044bffff,E01003984,5.0
89194ad044bffff,E01003988,5.46
89194ad044bffff,E01003338,0.3
89194ad044bffff,E01004003,8.5
89194ad044bffff,E01003302,42.84
89194aca2b7ffff,E01002948,1.8
89194ad1e0fffff,E01003155,6.45
89194ad1e0fffff,E01003153,32.56
89194ad1e0fffff,E01003151,24.21
89194ad1e0fffff,E01003117,0.32
89194ad1e0fffff,E01003152,5.02
89194ac0377ffff,E01001017,2.68
89195dad503ffff,E01002441,1.34
89194e61263ffff,E01003726,2.48
89194adb32bffff,E01002686,8.89
89194e68dbbffff,E01000042,7.34
89194e68dbbffff,E01000071,19.84
89194e68dbbffff,E01000072,4.53
89195da59abffff,E01002908,3.15
89195da59abffff,E01002906,47.22
89195da59abffff,E01002905,0.08
89194ad5197ffff,E01000747,0.9
89194ad5197ffff,E01000749,0.06
89195da736fffff,E01000260,4.72
89195da736fffff,E01000153,3.81
89195da736fffff,E01000152,6.56
89195da736fffff,E01000235,6.03
89195da736fffff,E01000258,1.89
89195da736fffff,E01000256,0.23
89195daeec7ffff,E01002238,26.28
89195daeec7ffff,E01002242,1.65
89194e6c143ffff,E01000375,6.64
89194e6c143ffff,E01000376,11.94
89194e68397ffff,E01003795,6.34
89194e68397ffff,E01003796,9.75
89194e68397ffff,E01003777,5.96
89194e68397ffff,E01003794,1.77
89194ada907ffff,E01003409,38.16
89194ada907ffff,E01003406,4.64
89194ad2dafffff,E01000339,6.63
89194ad2dafffff,E01000344,0.87
89194ad2dafffff,E01001618,21.69
89195d36ccfffff,E01002612,18.35
89195d36ccfffff,E01033030,41.81
89195d36ccfffff,E01002593,0.85
89195dae4a3ffff,E01002144,2.18
89195dae4a3ffff,E01002225,1.48
89194ad09c7ffff,E01000833,8.79
89194ad09c7ffff,E01000826,1.62
89194ad09c7ffff,E01000827,14.56
89194e6db07ffff,E01000738,14.93
89194e6db07ffff,E01000729,6.67
89194e6db07ffff,E01000728,0.0
89194e69d5bffff,E01004336,4.58
89194e69d5bffff,E01004430,1.67
89194e69d5bffff,E01004340,3.36
89194e69d5bffff,E01004376,60.53
89194e69d5bffff,E01004375,0.99
89195da694bffff,E01002739,53.92
89195da694bffff,E01035654,1.66
89195da694bffff,E01035653,0.13
89195da694bffff,E01002740,10.04
89195da694bffff,E01002738,3.15
89195da694bffff,E01002745,0.03
89194ac2cdbffff,E01001060,2.54
89194ac2cdbffff,E01001119,7.78
89195dac0bbffff,E01002468,5.09
89195dac0bbffff,E01002469,6.21
89195dac0bbffff,E01002470,5.49
89195dac0bbffff,E01002471,18.6
89194e6f4cbffff,E01000018,7.76
89194e6f4cbffff,E01000017,7.37
89194e6f4cbffff,E01000016,34.69
89195da4563ffff,E01002008,6.13
89195da4563ffff,E01000206,4.16
89194ad238bffff,E01001664,19.14
89194ad238bffff,E01034192,26.29
89195d362abffff,E01002444,0.6
89194e69337ffff,E01004395,6.01
89194e69337ffff,E01004391,0.57
89194ac22b7ffff,E01001039,0.07
89194ac22b7ffff,E01001036,0.72
89194ac22b7ffff,E01001035,6.62
89194ac22b7ffff,E01001038,36.45
89194ad1967ffff,E01001109,0.53
89194ad1967ffff,E01001113,33.08
89194ad1967ffff,E01001112,9.49
89194ad1967ffff,E01001114,0.05
89194e60dbbffff,E01002391,0.02
89195db4bb3ffff,E01001400,0.65
89195db4bb3ffff,E01001455,11.5
89195db4bb3ffff,E01001405,2.01
89195db4bb3ffff,E01001451,5.13
89195db4bb3ffff,E01001450,7.83
89195da5503ffff,E01033918,9.97
89195da5503ffff,E01033916,29.04
89195da5503ffff,E01000154,29.81
89194ad70d7ffff,E01000650,2.05
89194ad70d7ffff,E01000649,0.29
89194ad70d7ffff,E01000807,9.22
89194e68913ffff,E01034205,3.83
89194adae83ffff,E01004502,24.87
89194adae83ffff,E01035494,0.72
89194adae83ffff,E01004499,17.59
89194adae83ffff,E01035493,2.01
89194adae83ffff,E01004511,19.02
89194ad332bffff,E01003969,1.7
89194ad332bffff,E01003973,21.54
89194ad332bffff,E01033881,23.05
89194ad332bffff,E01033879,1.64
89194ad332bffff,E01003972,12.67
89194e6e083ffff,E01002344,0.26
89195da6ec7ffff,E01002021,33.21
89195da6ec7ffff,E01002013,0.02
89195da6ec7ffff,E01001966,6.35
89194ad8a9bffff,E01002927,24.25
89194ad8a9bffff,E01002932,17.92
89194e60397ffff,E01002296,2.32
89195dac637ffff,E01002539,12.94
89195dac637ffff,E01002434,5.59
89194ac3257ffff,E01004130,6.65
89194ac3257ffff,E01004145,10.87
89194ac3257ffff,E01004124,0.01
89194ad66b3ffff,E01000720,1.26
89194ad2907ffff,E01000695,0.18
89194ad2907ffff,E01000691,32.49
89194ad2907ffff,E01000784,0.14
89194ad2907ffff,E01001603,0.3
89194ad2907ffff,E01001596,4.62
89195db5b53ffff,E01000246,7.55
89195db5b53ffff,E01000254,0.86
89194ad42cbffff,E01000747,0.63
89194ad42cbffff,E01000749,0.35
89195da64a3ffff,E01001526,19.8
89195da64a3ffff,E01001523,7.31
89194e61d5bffff,E01002359,2.04
89194e61d5bffff,E01002275,8.49
89194e61d5bffff,E01002367,11.87
89194e61d5bffff,E01002274,1.34
89194e61d5bffff,E01002270,0.55
89194ad8077ffff,E01003816,3.08
89194e698b3ffff,E01034213,2.13
89194e698b3ffff,E01034218,0.1
89194e698b3ffff,E01004336,31.74
89194e698b3ffff,E01004430,3.69
89194ad5c8fffff,E01000748,0.9
89194ad5c8fffff,E01000747,0.05
89194e6b277ffff,E01001477,0.08
89194e6b277ffff,E01033926,4.45
89194aca38bffff,E01002948,1.8
89194e6f023ffff,E01000090,3.97
89195da40bbffff,E01000213,7.15
89195da40bbffff,E01000207,18.33
89195da40bbffff,E01000209,0.14
89195dad5d7ffff,E01002441,1.34
89194ac044bffff,E01001094,1.04
89194ac044bffff,E01004084,5.61
89194ac044bffff,E01004085,6.68
89194e61337ffff,E01002328,0.81
89194e61337ffff,E01002338,36.82
89194e61337ffff,E01002335,0.96
89194ad7653ffff,E01000653,15.64
89194ad7653ffff,E01000818,1.27
89194e68e8fffff,E01003578,11.38
89195da7443ffff,E01000253,2.55
89195da7443ffff,E01000249,0.65
89194ad526bffff,E01001060,6.23
89194ad9017ffff,E01002654,2.67
89194ad9017ffff,E01002655,25.29
89194ad9017ffff,E01002653,8.96
89194e6a853ffff,E01003770,3.09
89194e6a853ffff,E01003751,3.13
